id	mode	source	genre	condition	raw	source_file	source_line	document	identity	source_role
01e74a3ca2531e4d94071333a5457b1aee8e1bd4187bb1961070ba288e369a13	japanese_english	asdc	service-roleplay	omission	ouki	docs/language-contract-benchmark/conversations/inputs.tsv	17939	asdc:145	1:0:7/word	development; already evaluated
01e7ee925e3b502f364c92d9fa41c8ca4fb7b9d08998d755289ea32008b7345b	japanese_english	asdc	service-roleplay	omission	shukuakuchi	docs/language-contract-benchmark/conversations/inputs.tsv	29218	asdc:117	15:4:0/word	holdout; already evaluated
01eb8ef2ad8fd003e7833cae71a7d77581b242f91499cd746beb14fad441193f	japanese_english	asdc	service-roleplay	omission	kiou	docs/language-contract-benchmark/conversations/inputs.tsv	21726	asdc:090	18:6:3/word	holdout; already evaluated
022b5c39dda82f0bdd387f0ffabf89e4f629158714c65ae73e41f599dbc86e43	japanese_english	asdc	service-roleplay	omission	onenno	docs/language-contract-benchmark/conversations/inputs.tsv	20881	asdc:170	21:13:1/two-token	holdout; already evaluated
001866f92f89188c12cc0f2335f8cc730b5ff41b941e49d33b53507abc9cb9d7	japanese_english	asdc	service-roleplay	transpose	in	docs/language-contract-benchmark/conversations/inputs.tsv	28612	asdc:041	21:2:1/word	holdout; already evaluated
005edfff94a84e39cc2f99414b11f8c2f809d8cdcf4d992c0918e659518f7e2a	japanese_english	asdc	service-roleplay	transpose	mna	docs/language-contract-benchmark/conversations/inputs.tsv	30166	asdc:176	4:1:0/word	holdout; already evaluated
0087fd4a2604e448daf9c2a5d27beada3d4e0f7f81003c15b9870ca09949e415	japanese_english	asdc	service-roleplay	transpose	ak	docs/language-contract-benchmark/conversations/inputs.tsv	28572	asdc:041	16:2:9/word	holdout; already evaluated
00992a129213591f79a2b4638f7611e8aae6ec49c8a0bc3e18d104859a5fa642	japanese_english	asdc	service-roleplay	transpose	on	docs/language-contract-benchmark/conversations/inputs.tsv	28947	asdc:062	21:0:6/word	holdout; already evaluated
00c10b76fd38f6495d90dcc72b234fc662b80b8c19f6b6cbd683654ea76bf7a1	japanese_english	asdc	service-roleplay	transpose	sih	docs/language-contract-benchmark/conversations/inputs.tsv	26581	asdc:111	8:2:11/word	holdout; already evaluated
00c3da4b5a40b8723dec7c257d814c88bcd1e631b256f6e368756564ab33bc2c	japanese_english	asdc	service-roleplay	transpose	asma	docs/language-contract-benchmark/conversations/inputs.tsv	23390	asdc:067	2:2:1/word	holdout; already evaluated
00f2c2c2604d04adf5071678b4e4f0c89cacd2cfa08854e7768ab7c4ca1030a3	japanese_english	asdc	service-roleplay	transpose	souittayadogaarebaurehsiidesu	docs/language-contract-benchmark/conversations/inputs.tsv	30150	asdc:187	11:2/clause	holdout; already evaluated
010298312ededa5e536c8fb04dbdaeba621d3ac919143bd652008601a5452bba	japanese_english	asdc	service-roleplay	transpose	yadoow	docs/language-contract-benchmark/conversations/inputs.tsv	25321	asdc:096	15:17:7/two-token	holdout; already evaluated
012ddf33450e8d85ebcedf64fab16d819d2d94b6717706b4941efeb7469b58df	japanese_english	asdc	service-roleplay	transpose	shiarbe	docs/language-contract-benchmark/conversations/inputs.tsv	20976	asdc:075	20:1:12/word	holdout; already evaluated
0138c9192eede64a13abbeb6cbf75181b36ed6d2ad6af6d50319a9bca6efe4bc	japanese_english	asdc	service-roleplay	transpose	konotabinogroiyou	docs/language-contract-benchmark/conversations/inputs.tsv	21216	asdc:139	0:0/clause	holdout; already evaluated
013e1815d62696ff088f1bca5d4ca9ff75cd1adacba7997a184c949733327dc6	japanese_english	asdc	service-roleplay	transpose	makotoniarigatoguozaimasu	docs/language-contract-benchmark/conversations/inputs.tsv	18679	asdc:175	0:1/clause	development; already evaluated
016e78d6f830b65ee7e1a6b9a68ee340fa5c6d6e1286af29fcebf69efe1b5b24	japanese_english	asdc	service-roleplay	transpose	deah	docs/language-contract-benchmark/conversations/inputs.tsv	18838	asdc:125	18:0/clause	development; already evaluated
019951f483addd3e79d8c4ff8f77c6b2ff334a5432b1ee86efa3b3f4240bb9b1	japanese_english	asdc	service-roleplay	transpose	shiat	docs/language-contract-benchmark/conversations/inputs.tsv	15750	asdc:163	9:2:8/two-token	development; already evaluated
01c897debbaca32b14db820c523c44655636bbc252e2232327506ec1ba90a65b	japanese_english	asdc	service-roleplay	transpose	ihkara	docs/language-contract-benchmark/conversations/inputs.tsv	15798	asdc:163	3:1/clause	development; already evaluated
01d648d49ea4127eba9fb3246f218130a7608788a40dfb5d548de76d1d681df3	japanese_english	asdc	service-roleplay	transpose	anrimasu	docs/language-contract-benchmark/conversations/inputs.tsv	18782	asdc:125	10:5:6/two-token	development; already evaluated
0206f6d5022984aa1e6d1f4ee42103451df4178f2de8df8b012e12fa309b3751	japanese_english	asdc	service-roleplay	transpose	yoroshiukonegaiitashimasu	docs/language-contract-benchmark/conversations/inputs.tsv	27266	asdc:012	16:3/clause	holdout; already evaluated
0001b58098f9607490a4e0f66af86e0efdf63bcbaa09d1e9da8129ff7d079f19	japanese_english	real-persona-chat	casual-conversation	full	ka	docs/language-contract-benchmark/conversations/inputs.tsv	4018	real-persona-chat:13547	26:0:4/word	development; already evaluated
00218898142ce3a56fbe4eef72b903c51176f6f444b068d1003ed88630f7d276	japanese_english	real-persona-chat	casual-conversation	full	hisashii	docs/language-contract-benchmark/conversations/inputs.tsv	2764	real-persona-chat:04644	28:1:6/word	development; already evaluated
0058655f1aa901f7d335edb9352af2515b905dea422150363fca86eb861df1f3	japanese_english	real-persona-chat	casual-conversation	full	iyoiyo	docs/language-contract-benchmark/conversations/inputs.tsv	7103	real-persona-chat:09064	26:2:0/word	holdout; already evaluated
0065da6dfe20fabfde3c0b8357355ec5ab35bdfc1aa7c77982c1491217c0b1a9	japanese_english	real-persona-chat	casual-conversation	full	desune	docs/language-contract-benchmark/conversations/inputs.tsv	9999	real-persona-chat:11587	19:0:1/two-token	holdout; already evaluated
0080ed63702c9170560ff3d108f834889edbd9e846f404e0ed6ad0d1eb896627	japanese_english	real-persona-chat	casual-conversation	full	no	docs/language-contract-benchmark/conversations/inputs.tsv	8207	real-persona-chat:06858	17:1:1/word	holdout; already evaluated
00b0fb0e983cc94f42d8fb37f5fc68db512f0984568c609abf1b352c716b1162	japanese_english	real-persona-chat	casual-conversation	full	hitodatohimajanaidesuka	docs/language-contract-benchmark/conversations/inputs.tsv	11973	real-persona-chat:01289	11:0/clause	holdout; already evaluated
00d292ee5e1bd59449c2ac656ff2b2679ebb6f37f90f6d1d65704c8c81e9db2c	japanese_english	real-persona-chat	casual-conversation	full	mo	docs/language-contract-benchmark/conversations/inputs.tsv	4193	real-persona-chat:06716	22:0:4/word	development; already evaluated
00e2115e5ae5767b5144c944ee0b869ffcc2dba9a6f9d09a727f249f02cfc657	japanese_english	real-persona-chat	casual-conversation	full	tachifue	docs/language-contract-benchmark/conversations/inputs.tsv	2828	real-persona-chat:04644	28:0:4/two-token	development; already evaluated
0170d1cd3f3355a5a32913eb83023a7af3b0200f004017cfd76166dfe05d9ef0	japanese_english	real-persona-chat	casual-conversation	full	oe	docs/language-contract-benchmark/conversations/inputs.tsv	1301	real-persona-chat:12180	26:1:2/word	development; already evaluated
0172ac2c9b007d69fd95f18a4f6fa755a1816733c4cea90ec35b14399bad9de5	japanese_english	real-persona-chat	casual-conversation	full	toka	docs/language-contract-benchmark/conversations/inputs.tsv	10975	real-persona-chat:01018	29:0:1/two-token	holdout; already evaluated
017ec14018e8f9f0860cdd7feb3f38bc40c759e92a6e9d888936ba978dc6d349	japanese_english	real-persona-chat	casual-conversation	full	monecchuushou	docs/language-contract-benchmark/conversations/inputs.tsv	4742	real-persona-chat:07906	8:0:6/two-token	development; already evaluated
01940b8535aafd40bc42541584ca75d2a0550dd2f0fcb4432c64e45626886192	japanese_english	real-persona-chat	casual-conversation	full	okosangairundesune	docs/language-contract-benchmark/conversations/inputs.tsv	14023	real-persona-chat:12974	12:0/clause	holdout; already evaluated
019427d5bbe2be870d8242fabef254737bb440585cf400caf5154f4f801338ab	japanese_english	real-persona-chat	casual-conversation	full	kyouhadokokaodekakeshimashitaka	docs/language-contract-benchmark/conversations/inputs.tsv	2364	real-persona-chat:01550	2:0/clause	development; already evaluated
01bcba027fa22262753d201208742b939904823264743943218efa6a17ca29ae	japanese_english	real-persona-chat	casual-conversation	full	hakamawomotteitanodesuga	docs/language-contract-benchmark/conversations/inputs.tsv	4464	real-persona-chat:03809	17:1/clause	development; already evaluated
029a16870ce7382b271d17398733f2012b81e11f0c51e83568ae92e7ae5e65c7	japanese_english	real-persona-chat	casual-conversation	full	deyoku	docs/language-contract-benchmark/conversations/inputs.tsv	735	real-persona-chat:03814	12:0:8/two-token	development; already evaluated
029ba9fe93b48f09f123df5866fa01dff2ffbf7a0fce2edbbb956d03ae8c5764	japanese_english	real-persona-chat	casual-conversation	full	ga	docs/language-contract-benchmark/conversations/inputs.tsv	4345	real-persona-chat:03809	1:1:12/word	development; already evaluated
0021cecf4b4b933d2ceedd239742749a15285ddb01131dfa7900c53e3577e6c1	japanese_english	real-persona-chat	casual-conversation	half	saikou	docs/language-contract-benchmark/conversations/inputs.tsv	9728	real-persona-chat:03176	9:0/clause	holdout; already evaluated
004181f6091349346e46eda5482e6f446bb23d77b96c535f19142d203fc3b0c8	japanese_english	real-persona-chat	casual-conversation	half	m	docs/language-contract-benchmark/conversations/inputs.tsv	1334	real-persona-chat:12180	26:1:1/word	development; already evaluated
0067845dd9af0cd056cbe3df3e8705fc13c216439b259132d82d6473ec317df9	japanese_english	real-persona-chat	casual-conversation	half	subar	docs/language-contract-benchmark/conversations/inputs.tsv	8176	real-persona-chat:06858	5:0:0/word	holdout; already evaluated
00752aa5a1f75feb549a6561c23310cfe3a50543b137d9ea2e343e018374cc96	japanese_english	real-persona-chat	casual-conversation	half	w	docs/language-contract-benchmark/conversations/inputs.tsv	1158	real-persona-chat:01258	3:1:5/word	development; already evaluated
00a6ac19d94412c7edb184e16ebdd30bb0fa6493b3cd775e7021ed07528a4499	japanese_english	real-persona-chat	casual-conversation	half	ham	docs/language-contract-benchmark/conversations/inputs.tsv	12238	real-persona-chat:04289	2:0:1/two-token	holdout; already evaluated
00abb87e6129b0bb428ac72a963170debc47291b88819dc88ac2e15f73b4878e	japanese_english	real-persona-chat	casual-conversation	half	chih	docs/language-contract-benchmark/conversations/inputs.tsv	5214	real-persona-chat:09643	9:1:0/two-token	holdout; already evaluated
00f90daee3fb97d733750d749d52f34af0e0db44a38d60384f39a87f3fc59f94	japanese_english	real-persona-chat	casual-conversation	half	osoros	docs/language-contract-benchmark/conversations/inputs.tsv	4767	real-persona-chat:07906	25:1/clause	development; already evaluated
010c97ae90bb879355cc882d0b66571c75d3a27080b04ce2ea563f2b444ee198	japanese_english	real-persona-chat	casual-conversation	half	moshik	docs/language-contract-benchmark/conversations/inputs.tsv	952	real-persona-chat:13383	15:0/clause	development; already evaluated
0126c6b6975437892c52d1f0330a433b628fd64de3fee083ae31d36a53c8dec6	japanese_english	real-persona-chat	casual-conversation	half	hair	docs/language-contract-benchmark/conversations/inputs.tsv	10968	real-persona-chat:01018	29:0:3/two-token	holdout; already evaluated
01394ae7c535259ae7b9d50d1874779cedea9e323adc3855f55fdf37179fa81f	japanese_english	real-persona-chat	casual-conversation	half	n	docs/language-contract-benchmark/conversations/inputs.tsv	3412	real-persona-chat:10362	27:0:6/word	development; already evaluated
014a846c4d35ceceb97dff3628230eee3d8a4383637521ad5d43499ba39955c4	japanese_english	real-persona-chat	casual-conversation	half	dek	docs/language-contract-benchmark/conversations/inputs.tsv	13050	real-persona-chat:07168	24:0:6/two-token	holdout; already evaluated
014aeed303ac3725687067820ca974d88225b472d5dd9527d58f3df1274327c5	japanese_english	real-persona-chat	casual-conversation	half	kaim	docs/language-contract-benchmark/conversations/inputs.tsv	4735	real-persona-chat:07906	12:2:0/two-token	development; already evaluated
015373063b5046dbe6592c56e1c6e37fdb002f2eb5b6fef3db6d0d03c2f125af	japanese_english	real-persona-chat	casual-conversation	half	dakaragyak	docs/language-contract-benchmark/conversations/inputs.tsv	12756	real-persona-chat:05465	20:0/clause	holdout; already evaluated
0158299c680957bbdf6adf14481be57d21b3f0fb7e7c5c74df13f0481e7052e0	japanese_english	real-persona-chat	casual-conversation	half	mi	docs/language-contract-benchmark/conversations/inputs.tsv	2805	real-persona-chat:04644	27:1:8/word	development; already evaluated
0158c1d2e05631900b9052feb9d95ef8b49265b6b8c1e167682a0f8e53e73f28	japanese_english	real-persona-chat	casual-conversation	half	chuukarakur	docs/language-contract-benchmark/conversations/inputs.tsv	11495	real-persona-chat:07152	5:1/clause	holdout; already evaluated
0180f1a27d51a3d78f359576f43002cc7879642356fa0b395239d68fc1fe8915	japanese_english	real-persona-chat	casual-conversation	half	konni	docs/language-contract-benchmark/conversations/inputs.tsv	12907	real-persona-chat:02262	0:0/clause	holdout; already evaluated
004ee2dc07d28ed24acb3cae858fef305fd6562328f0411934cdcc8d8d0121e1	japanese_english	real-persona-chat	casual-conversation	initials	s	docs/language-contract-benchmark/conversations/inputs.tsv	8282	real-persona-chat:06858	18:0/clause	holdout; already evaluated
006c521ab968fffdc75f0e8d65ba53d2da44b1e06714eac72753ba9d98882bc5	japanese_english	real-persona-chat	casual-conversation	initials	g	docs/language-contract-benchmark/conversations/inputs.tsv	6286	real-persona-chat:00856	13:0:3/word	holdout; already evaluated
00f97b272bf12bdffb699788051a8629c852373624a53f8e995f1b29ea27c212	japanese_english	real-persona-chat	casual-conversation	initials	n	docs/language-contract-benchmark/conversations/inputs.tsv	10354	real-persona-chat:11290	25:0/clause	holdout; already evaluated
011cc68b5be23b720b058604644f42015b8633526e9341ce2165acbe463d27c5	japanese_english	real-persona-chat	casual-conversation	initials	th	docs/language-contract-benchmark/conversations/inputs.tsv	922	real-persona-chat:13383	10:0:9/two-token	development; already evaluated
011ff3cf94a54f97e8e28622ac4f8465a608cf0c0c71631b80a32f3b9fd53d60	japanese_english	real-persona-chat	casual-conversation	initials	dgdf	docs/language-contract-benchmark/conversations/inputs.tsv	1895	real-persona-chat:05683	25:2/clause	development; already evaluated
0126f0f247e1fa89ed7b236b283d3a01632f06d5208e53b12fccc834065f96d3	japanese_english	real-persona-chat	casual-conversation	initials	k	docs/language-contract-benchmark/conversations/inputs.tsv	13746	real-persona-chat:11491	9:0:2/word	holdout; already evaluated
013d76ec6525accf337c527c41b0e117f2c8a1523d0f8273515463d05537a7f5	japanese_english	real-persona-chat	casual-conversation	initials	an	docs/language-contract-benchmark/conversations/inputs.tsv	6015	real-persona-chat:06199	19:0:8/two-token	holdout; already evaluated
02093aaf512a6931f0d51a3cf1d5a97134ee93f26825d0711648a289c772d4e5	japanese_english	real-persona-chat	casual-conversation	initials	o	docs/language-contract-benchmark/conversations/inputs.tsv	14122	real-persona-chat:02099	14:0:1/word	holdout; already evaluated
02418e376f7d4025c185af6038191aa492b8067276888ad0895664581c5076b3	japanese_english	real-persona-chat	casual-conversation	initials	t	docs/language-contract-benchmark/conversations/inputs.tsv	5488	real-persona-chat:00409	23:1:2/word	holdout; already evaluated
02561c168628e7f2cd65da69d2f8879366ba4de4e04b44efabb9bde04c780d21	japanese_english	real-persona-chat	casual-conversation	initials	ogindn	docs/language-contract-benchmark/conversations/inputs.tsv	14026	real-persona-chat:12974	12:0/clause	holdout; already evaluated
025a7948d1dfa85e66bd440f43461efd3a463342095bbcbcd2b55f6c30d42a78	japanese_english	real-persona-chat	casual-conversation	initials	am	docs/language-contract-benchmark/conversations/inputs.tsv	7602	real-persona-chat:09237	11:2:3/two-token	holdout; already evaluated
02a79104b00d8003774d8e352a4747df2e200d47d68a5b433e7664565dc5f465	japanese_english	real-persona-chat	casual-conversation	initials	dt	docs/language-contract-benchmark/conversations/inputs.tsv	1879	real-persona-chat:05683	24:0:9/two-token	development; already evaluated
02aa8163c28c3b386331ab86129577de0a24174e46f342140484e1a9efabbb54	japanese_english	real-persona-chat	casual-conversation	initials	stmm	docs/language-contract-benchmark/conversations/inputs.tsv	8930	real-persona-chat:08193	24:0/clause	holdout; already evaluated
02fc5c88c61a393f97caeda65d3d2b4e647dc8dcc96337ff56ef59e78da058b3	japanese_english	real-persona-chat	casual-conversation	initials	hnoamk	docs/language-contract-benchmark/conversations/inputs.tsv	5728	real-persona-chat:06198	27:0/clause	holdout; already evaluated
02ff3c7f0a25c454d70627e0153cc923b343548f5cab204c0c77b160b901b9c3	japanese_english	real-persona-chat	casual-conversation	initials	m	docs/language-contract-benchmark/conversations/inputs.tsv	4380	real-persona-chat:03809	13:1:4/word	development; already evaluated
033b99df100e4f06f98f1405a5a28c0f47915c1d235ab02f49da502998bbf027	japanese_english	real-persona-chat	casual-conversation	initials	ja	docs/language-contract-benchmark/conversations/inputs.tsv	6820	real-persona-chat:03450	9:0:0/two-token	holdout; already evaluated
00cfd03624491a32adb5d01defb1a9775333dc4545cd2aa77425aa54a8ed21ca	japanese_english	real-persona-chat	casual-conversation	mixed	nkasmasen	docs/language-contract-benchmark/conversations/inputs.tsv	14665	real-persona-chat:13037	24:1/clause	holdout; already evaluated
00e0ec50239a6484e9c61e194f7d5bf109e377f32d5c3ace8e94804a4f90be4e	japanese_english	real-persona-chat	casual-conversation	mixed	d	docs/language-contract-benchmark/conversations/inputs.tsv	9659	real-persona-chat:03176	10:1:5/word	holdout; already evaluated
016396eb8983d59c46a3636bc8c3c3262650fa4b442409251d4900ae8357c9cf	japanese_english	real-persona-chat	casual-conversation	mixed	f	docs/language-contract-benchmark/conversations/inputs.tsv	7195	real-persona-chat:01966	9:0:2/word	holdout; already evaluated
01d4d9b526392a6126c49e130e62cdd397be26d51f2776556cb54c1a5b53824c	japanese_english	real-persona-chat	casual-conversation	mixed	k	docs/language-contract-benchmark/conversations/inputs.tsv	12815	real-persona-chat:02262	10:1:8/word	holdout; already evaluated
01ea6d43eb9fc1882923f47382c575d049b4855ece2e76f56b2787a7442fc516	japanese_english	real-persona-chat	casual-conversation	mixed	a	docs/language-contract-benchmark/conversations/inputs.tsv	11889	real-persona-chat:01289	8:1:2/word	holdout; already evaluated
021c57e171073507b7b234b4b775aea9b58c54a0abe7bf75673cb63ac09bfc1a	japanese_english	real-persona-chat	casual-conversation	mixed	o	docs/language-contract-benchmark/conversations/inputs.tsv	8371	real-persona-chat:01138	19:1:2/word	holdout; already evaluated
02342e73d2dc913b9fa50b92aa9e172d089892bc755469dda106073e8181077c	japanese_english	real-persona-chat	casual-conversation	mixed	nyuukyuu	docs/language-contract-benchmark/conversations/inputs.tsv	3631	real-persona-chat:07944	9:1:0/two-token	development; already evaluated
026e89d075ff6d3731bbba415a3f2e0e61544a5dd91dbdba9b0747048bf24d1f	japanese_english	real-persona-chat	casual-conversation	mixed	m	docs/language-contract-benchmark/conversations/inputs.tsv	6885	real-persona-chat:02521	4:0:1/word	holdout; already evaluated
028e75171b7f3defbd0307f2da2646f7108d9e8ae3ab1955189f5cae4922f121	japanese_english	real-persona-chat	casual-conversation	mixed	s	docs/language-contract-benchmark/conversations/inputs.tsv	12535	real-persona-chat:01043	15:1:0/word	holdout; already evaluated
029a9df876173dd1f24fd9f4dbb55667439eac77620b95529ed6b6a701dd2930	japanese_english	real-persona-chat	casual-conversation	mixed	t	docs/language-contract-benchmark/conversations/inputs.tsv	11745	real-persona-chat:08709	12:1:5/word	holdout; already evaluated
02a6f8d5a0d4cc80a00cd32324df9f92c2d4bb6ab8535bf319e82ac1b5c3d475	japanese_english	real-persona-chat	casual-conversation	mixed	nnaru	docs/language-contract-benchmark/conversations/inputs.tsv	5705	real-persona-chat:06198	20:1:4/two-token	holdout; already evaluated
035820a241653c1aed6c5fd9945335fd71faef084100fb82ec7780901af4fa3f	japanese_english	real-persona-chat	casual-conversation	mixed	ama	docs/language-contract-benchmark/conversations/inputs.tsv	475	real-persona-chat:05135	24:0/clause	development; already evaluated
0364f3a0767b06acac415ae34dcccb191630d34adca651673e5d68689a8496c8	japanese_english	real-persona-chat	casual-conversation	mixed	x	docs/language-contract-benchmark/conversations/inputs.tsv	9323	real-persona-chat:09265	4:2:1/word	holdout; already evaluated
037c909d625344ca06c572819842e68dde5dcd78d8932393d0e25cf1fed26fca	japanese_english	real-persona-chat	casual-conversation	mixed	kuremyo	docs/language-contract-benchmark/conversations/inputs.tsv	15008	real-persona-chat:00841	7:0/clause	holdout; already evaluated
03afd57528d3d1ed87f75c80b1c89a2c3d849a56fe76d0bb39755b9be9f3c39d	japanese_english	real-persona-chat	casual-conversation	mixed	y	docs/language-contract-benchmark/conversations/inputs.tsv	1840	real-persona-chat:05683	5:0:7/word	development; already evaluated
03bcd96b7464fb634f485cf72833ed3601adeebb94cfc556adf182b8b1cf59e6	japanese_english	real-persona-chat	casual-conversation	mixed	bpakkudmasen	docs/language-contract-benchmark/conversations/inputs.tsv	947	real-persona-chat:13383	13:1/clause	development; already evaluated
00001d615598f9daa0e638877370bb29fe50029fec1e750485bc4f78ca1897d1	japanese_english	real-persona-chat	casual-conversation	neighbor	yanoshimidesu	docs/language-contract-benchmark/conversations/inputs.tsv	10542	real-persona-chat:06838	28:2/clause	holdout; already evaluated
0016301e9333bdc6e6cab884af241587e3cac8e0fdafa7cd93a13c39e50f4779	japanese_english	real-persona-chat	casual-conversation	neighbor	rongujanainodesuga	docs/language-contract-benchmark/conversations/inputs.tsv	3035	real-persona-chat:02376	21:0/clause	development; already evaluated
0045a9a12b40d06a32e13ff06202045f8c271314715b78fcd73cd71c0b844091	japanese_english	real-persona-chat	casual-conversation	neighbor	fesuyo	docs/language-contract-benchmark/conversations/inputs.tsv	7142	real-persona-chat:09064	14:1:4/two-token	holdout; already evaluated
004bc45c2ac54c025ab461ef8e5591a5239b98ae0e6e567a60cfb009565b29d6	japanese_english	real-persona-chat	casual-conversation	neighbor	yo	docs/language-contract-benchmark/conversations/inputs.tsv	14708	real-persona-chat:11900	20:1:2/word	holdout; already evaluated
008d302e78590918a4a41b48959deb838889b2c1da36bcf15b78555210fa2e21	japanese_english	real-persona-chat	casual-conversation	neighbor	me	docs/language-contract-benchmark/conversations/inputs.tsv	4176	real-persona-chat:06716	12:0:12/word	development; already evaluated
008e3a5ff648cac84f074ca4d96afb3ccbb0433345298553ceaefff2b7d7be74	japanese_english	real-persona-chat	casual-conversation	neighbor	fuuuno	docs/language-contract-benchmark/conversations/inputs.tsv	8262	real-persona-chat:06858	27:1:2/two-token	holdout; already evaluated
00a6ed48df2bc4ceb16c4e06a3b8b12c84af18d76669c01da8e856bf6d0e6227	japanese_english	real-persona-chat	casual-conversation	neighbor	boudaisetto	docs/language-contract-benchmark/conversations/inputs.tsv	1228	real-persona-chat:01258	4:0:0/two-token	development; already evaluated
00c64e46b0a59a776ac21682ce7f1a6328158c3d3f977cd4d5cad67d08172993	japanese_english	real-persona-chat	casual-conversation	neighbor	kuttdui	docs/language-contract-benchmark/conversations/inputs.tsv	2251	real-persona-chat:01550	14:1:3/word	development; already evaluated
0141ce68fb65aabe804fa684642a090d89ae907a3bbf9edb794f459cb2629789	japanese_english	real-persona-chat	casual-conversation	neighbor	ha	docs/language-contract-benchmark/conversations/inputs.tsv	8486	real-persona-chat:07038	6:2:1/word	holdout; already evaluated
015b5816f2e926377fbe36cc6b67b363ab2f6119df01321c6e63699887a0de6c	japanese_english	real-persona-chat	casual-conversation	neighbor	ye	docs/language-contract-benchmark/conversations/inputs.tsv	14908	real-persona-chat:00841	23:0:6/word	holdout; already evaluated
01c66cb409346ece14b90a61d50a6be6ad6677485c54570461e319b9a5516c5b	japanese_english	real-persona-chat	casual-conversation	neighbor	shimpai	docs/language-contract-benchmark/conversations/inputs.tsv	3434	real-persona-chat:10362	28:1:6/word	development; already evaluated
01f2225bae916ba58dd0fc8f15778422d614c24c8e8d6a877f7cae34f93c4dae	japanese_english	real-persona-chat	casual-conversation	neighbor	yeha	docs/language-contract-benchmark/conversations/inputs.tsv	9710	real-persona-chat:03176	24:1:6/two-token	holdout; already evaluated
02026dc8148962e0c25bbbf92efbbab595ce7472035faa901554555aa41bec65	japanese_english	real-persona-chat	casual-conversation	neighbor	ya	docs/language-contract-benchmark/conversations/inputs.tsv	2475	real-persona-chat:04547	11:2:4/word	development; already evaluated
025bcb528102d3d4f4446b4af8570c4779d61b73ddd129205f2968f6632dd26a	japanese_english	real-persona-chat	casual-conversation	neighbor	hanada	docs/language-contract-benchmark/conversations/inputs.tsv	10238	real-persona-chat:11290	7:0:5/word	holdout; already evaluated
026a74b04a49b089673656c3c282d750850db4746fdd54e82a2dca14362b409b	japanese_english	real-persona-chat	casual-conversation	neighbor	fe	docs/language-contract-benchmark/conversations/inputs.tsv	8230	real-persona-chat:06858	26:0:8/word	holdout; already evaluated
032d51563d3983a66546726188a83b22cc024cf0fd7648d9a7a69b667db4566a	japanese_english	real-persona-chat	casual-conversation	neighbor	mari	docs/language-contract-benchmark/conversations/inputs.tsv	13144	real-persona-chat:10594	4:1:4/word	holdout; already evaluated
000220ad45028a5289a96ed5200a8639c7d7e04b018dc07027f0d687228a447c	japanese_english	real-persona-chat	casual-conversation	omission	hoto	docs/language-contract-benchmark/conversations/inputs.tsv	6432	real-persona-chat:04130	26:0:0/word	holdout; already evaluated
001c3bba34d94350cdc2946f47716f90e55a34617dcb885dd618821d764b51dc	japanese_english	real-persona-chat	casual-conversation	omission	desne	docs/language-contract-benchmark/conversations/inputs.tsv	6201	real-persona-chat:13161	4:0/clause	holdout; already evaluated
00202d68ebf64a1f24dd8abc171a68210930c1ea344cbe2ec7dfc43215b795be	japanese_english	real-persona-chat	casual-conversation	omission	a	docs/language-contract-benchmark/conversations/inputs.tsv	10269	real-persona-chat:11290	15:2:1/word	holdout; already evaluated
00559e212d487d3d3bdde89500035ab75f1b8315c6f13ca5427d171da9c176fd	japanese_english	real-persona-chat	casual-conversation	omission	soudeune	docs/language-contract-benchmark/conversations/inputs.tsv	14515	real-persona-chat:10272	29:0/clause	holdout; already evaluated
006143914c5251371c6da8f476b00300b8b61dff95bf5bb6456cd69fbccac97d	japanese_english	real-persona-chat	casual-conversation	omission	re	docs/language-contract-benchmark/conversations/inputs.tsv	6568	real-persona-chat:08912	11:1:3/word	holdout; already evaluated
0070d456f28596f6647867be7a81017990de515babcd40ce04a5578cb8fa9e8c	japanese_english	real-persona-chat	casual-conversation	omission	eiden	docs/language-contract-benchmark/conversations/inputs.tsv	6098	real-persona-chat:13161	18:1:1/word	holdout; already evaluated
0071ff33762a7616add163417da47856c0911030e7a2dd7f25978168e4d8e41f	japanese_english	real-persona-chat	casual-conversation	omission	o	docs/language-contract-benchmark/conversations/inputs.tsv	11995	real-persona-chat:13743	20:0:5/word	holdout; already evaluated
00ed4956fbc8c8dd02731f89507d6c64254a1bdc4fdeddc556fae9b5ae33b6ab	japanese_english	real-persona-chat	casual-conversation	omission	aa	docs/language-contract-benchmark/conversations/inputs.tsv	4016	real-persona-chat:13547	27:2:3/word	development; already evaluated
01263aa299171f40c125efe0287b8e595f234c4c1384b313859385369c98d782	japanese_english	real-persona-chat	casual-conversation	omission	ztto	docs/language-contract-benchmark/conversations/inputs.tsv	6440	real-persona-chat:04130	11:0:2/word	holdout; already evaluated
01426d0f0730076b5690355736022a4f5ead0c66c5f31f84027c67ee83c0bb6b	japanese_english	real-persona-chat	casual-conversation	omission	oshi	docs/language-contract-benchmark/conversations/inputs.tsv	10021	real-persona-chat:11587	26:0:3/two-token	holdout; already evaluated
01aa186e732dc527404caa2b5eb89ec809014a9050697c671c1e7d22b577326a	japanese_english	real-persona-chat	casual-conversation	omission	uenkogako	docs/language-contract-benchmark/conversations/inputs.tsv	13095	real-persona-chat:07168	19:0/clause	holdout; already evaluated
